Country,Year,Sex,Age,Value
AGO,2000,male,40-44,1535.0
AGO,2000,male,45-49,1206.0
AGO,2000,male,50-54,1055.0
AGO,2000,male,55-59,907.0
AGO,2000,male,60-64,723.0
AGO,2000,male,65-69,612.0
AGO,2000,male,70-74,490.0
AGO,2000,male,75+,389.0
AGO,2000,total,0-4,1983.0
AGO,2000,total,5-9,2905.0
AGO,2000,total,10-14,4253.0
AGO,2000,total, 15-19,5086.0
AGO,2000,total,20-24,5976.0
AGO,2000,total,25-29,6012.0
AGO,2000,total,30-34,4811.0
AGO,2000,total,35-39,3395.0
AGO,2000,total,40-44,2482.0
AGO,2000,total,45-49,1949.0
AGO,2000,total,50-54,1705.0
AGO,2000,total,55-59,1470.0
AGO,2000,total,60-64,1245.0
AGO,2000,total,65-69,1137.0
AGO,2000,total,70-74,910.0
AGO,2000,total,75+,789.0
AGO,2005,female,0-4,2720.0
AGO,2005,female,5-9,2165.0
AGO,2005,female,10-14,3209.0
AGO,2005,female, 15-19,3901.0
AGO,2005,female,20-24,4540.0
AGO,2005,female,25-29,4122.0
AGO,2005,female,30-34,2806.0
AGO,2005,female,35-39,1774.0
AGO,2005,female,40-44,1265.0
AGO,2005,female,45-49,990.0
AGO,2005,female,50-54,865.0
AGO,2005,female,55-59,751.0
AGO,2005,female,60-64,695.0
AGO,2005,female,65-69,700.0
AGO,2005,female,70-74,559.0
AGO,2005,female,75+,533.0
AGO,2005,male,0-4,2109.0
AGO,2005,male,5-9,1620.0
AGO,2005,male,10-14,2334.0
AGO,2005,male, 15-19,2727.0
AGO,2005,male,20-24,3248.0
AGO,2005,male,25-29,3719.0
AGO,2005,male,30-34,3459.0
AGO,2005,male,35-39,2650.0
AGO,2005,male,40-44,1970.0
AGO,2005,male,45-49,1549.0
AGO,2005,male,50-54,1356.0
AGO,2005,male,55-59,1164.0
AGO,2005,male,60-64,928.0
AGO,2005,male,65-69,781.0
AGO,2005,male,70-74,627.0
AGO,2005,male,75+,495.0
AGO,2005,total,0-4,4829.0
AGO,2005,total,5-9,3785.0
AGO,2005,total,10-14,5543.0
AGO,2005,total, 15-19,6628.0
AGO,2005,total,20-24,7788.0
AGO,2005,total,25-29,7841.0
AGO,2005,total,30-34,6265.0
AGO,2005,total,35-39,4424.0
AGO,2005,total,40-44,3235.0
AGO,2005,total,45-49,2539.0
AGO,2005,total,50-54,2221.0
AGO,2005,total,55-59,1915.0
AGO,2005,total,60-64,1623.0
AGO,2005,total,65-69,1481.0
AGO,2005,total,70-74,1186.0
AGO,2005,total,75+,1028.0
AGO,2010,female,0-4,15086.0
AGO,2010,female,5-9,7806.0
AGO,2010,female,10-14,8856.0
AGO,2010,female, 15-19,14592.0
AGO,2010,female,20-24,20444.0
AGO,2010,female,25-29,22196.0
AGO,2010,female,30-34,19470.0
AGO,2010,female,35-39,15806.0
AGO,2010,female,40-44,12487.0
AGO,2010,female,45-49,10449.0
AGO,2010,female,50-54,8064.0
AGO,2010,female,55-59,5872.0
AGO,2010,female,60-64,4443.0
AGO,2010,female,65-69,3463.0
AGO,2010,female,70-74,2389.0
AGO,2010,female,75+,2612.0
AGO,2010,male,0-4,9746.0
AGO,2010,male,5-9,4845.0
AGO,2010,male,10-14,5323.0
AGO,2010,male, 15-19,8395.0
AGO,2010,male,20-24,12122.0
AGO,2010,male,25-29,16906.0
AGO,2010,male,30-34,20816.0
AGO,2010,male,35-39,20721.0
AGO,2010,male,40-44,17116.0
AGO,2010,male,45-49,14365.0
AGO,2010,male,50-54,11091.0
AGO,2010,male,55-59,8003.0
AGO,2010,male,60-64,5154.0
AGO,2010,male,65-69,3320.0
AGO,2010,male,70-74,2291.0
AGO,2010,male,75+,2118.0
AGO,2010,total,0-4,24832.0
AGO,2010,total,5-9,12651.0
AGO,2010,total,10-14,14179.0
AGO,2010,total, 15-19,22987.0
AGO,2010,total,20-24,32566.0
AGO,2010,total,25-29,39102.0
AGO,2010,total,30-34,40286.0
AGO,2010,total,35-39,36527.0
AGO,2010,total,40-44,29603.0
AGO,2010,total,45-49,24814.0
AGO,2010,total,50-54,19155.0
AGO,2010,total,55-59,13875.0
AGO,2010,total,60-64,9597.0
AGO,2010,total,65-69,6783.0
AGO,2010,total,70-74,4680.0
AGO,2010,total,75+,4730.0
AGO,2015,female,0-4,28422.0
AGO,2015,female,5-9,19090.0
AGO,2015,female,10-14,14772.0
AGO,2015,female, 15-19,22786.0
AGO,2015,female,20-24,39426.0
AGO,2015,female,25-29,44958.0
AGO,2015,female,30-34,37002.0
AGO,2015,female,35-39,28825.0
AGO,2015,female,40-44,23681.0
AGO,2015,female,45-49,19492.0
AGO,2015,female,50-54,14880.0
AGO,2015,female,55-59,11093.0
AGO,2015,female,60-64,8565.0
AGO,2015,female,65-69,6311.0
AGO,2015,female,70-74,4137.0
AGO,2015,female,75+,4103.0
AGO,2015,male,0-4,18311.0
AGO,2015,male,5-9,11812.0
AGO,2015,male,10-14,8855.0
AGO,2015,male, 15-19,13075.0
AGO,2015,male,20-24,23311.0
AGO,2015,male,25-29,34188.0
AGO,2015,male,30-34,39466.0
AGO,2015,male,35-39,37720.0
AGO,2015,male,40-44,32399.0
AGO,2015,male,45-49,26747.0
AGO,2015,male,50-54,20433.0
AGO,2015,male,55-59,15090.0
AGO,2015,male,60-64,9913.0
AGO,2015,male,65-69,6035.0
AGO,2015,male,70-74,3958.0
AGO,2015,male,75+,3322.0
AGO,2015,total,0-4,46733.0
AGO,2015,total,5-9,30902.0
AGO,2015,total,10-14,23627.0
AGO,2015,total, 15-19,35861.0
AGO,2015,total,20-24,62737.0
AGO,2015,total,25-29,79146.0
AGO,2015,total,30-34,76468.0
AGO,2015,total,35-39,66545.0
AGO,2015,total,40-44,56080.0
AGO,2015,total,45-49,46239.0
AGO,2015,total,50-54,35313.0
AGO,2015,total,55-59,26183.0
AGO,2015,total,60-64,18478.0
AGO,2015,total,65-69,12346.0
AGO,2015,total,70-74,8095.0
AGO,2015,total,75+,7425.0
AGO,2020,female,0-4,28072.0
AGO,2020,female,5-9,22345.0
AGO,2020,female,10-14,16801.0
AGO,2020,female, 15-19,18381.0
AGO,2020,female,20-24,30479.0
AGO,2020,female,25-29,40160.0
AGO,2020,female,30-34,37196.0
AGO,2020,female,35-39,30000.0
AGO,2020,female,40-44,24789.0
AGO,2020,female,45-49,20779.0
AGO,2020,female,50-54,16401.0
AGO,2020,female,55-59,12374.0
AGO,2020,female,60-64,9902.0
AGO,2020,female,65-69,7548.0
AGO,2020,female,70-74,4929.0
AGO,2020,female,75+,4877.0
AGO,2020,male,0-4,19074.0
AGO,2020,male,5-9,14280.0
AGO,2020,male,10-14,10205.0
AGO,2020,male, 15-19,11077.0
AGO,2020,male,20-24,19851.0
AGO,2020,male,25-29,33328.0
AGO,2020,male,30-34,42854.0
AGO,2020,male,35-39,42134.0
AGO,2020,male,40-44,36320.0
AGO,2020,male,45-49,30502.0
AGO,2020,male,50-54,24073.0
AGO,2020,male,55-59,17986.0
AGO,2020,male,60-64,12405.0
AGO,2020,male,65-69,7866.0
AGO,2020,male,70-74,5139.0
AGO,2020,male,75+,4307.0
AGO,2020,total,0-4,47146.0
AGO,2020,total,5-9,36625.0
AGO,2020,total,10-14,27006.0
AGO,2020,total, 15-19,29458.0
AGO,2020,total,20-24,50330.0
AGO,2020,total,25-29,73488.0
AGO,2020,total,30-34,80050.0
AGO,2020,total,35-39,72134.0
AGO,2020,total,40-44,61109.0
AGO,2020,total,45-49,51281.0
AGO,2020,total,50-54,40474.0
AGO,2020,total,55-59,30360.0
AGO,2020,total,60-64,22307.0
AGO,2020,total,65-69,15414.0
AGO,2020,total,70-74,10068.0
AGO,2020,total,75+,9184.0
AIA,1990,female,0-4,131.0
AIA,1990,female,5-9,109.0
AIA,1990,female,10-14,99.0
AIA,1990,female, 15-19,105.0
AIA,1990,female,20-24,128.0
AIA,1990,female,25-29,141.0
AIA,1990,female,30-34,152.0
AIA,1990,female,35-39,128.0
AIA,1990,female,40-44,89.0
AIA,1990,female,45-49,55.0
AIA,1990,female,50-54,40.0
AIA,1990,female,55-59,38.0
AIA,1990,female,60-64,38.0
AIA,1990,female,65-69,25.0
AIA,1990,female,70-74,22.0
AIA,1990,female,75+,12.0
AIA,1990,male,0-4,120.0
AIA,1990,male,5-9,99.0
AIA,1990,male,10-14,91.0
AIA,1990,male, 15-19,100.0
AIA,1990,male,20-24,128.0
AIA,1990,male,25-29,142.0
AIA,1990,male,30-34,139.0
AIA,1990,male,35-39,123.0
AIA,1990,male,40-44,96.0
AIA,1990,male,45-49,66.0
AIA,1990,male,50-54,46.0
AIA,1990,male,55-59,38.0
AIA,1990,male,60-64,34.0
AIA,1990,male,65-69,15.0
AIA,1990,male,70-74,13.0
AIA,1990,male,75+,8.0
AIA,1990,total,0-4,251.0
AIA,1990,total,5-9,208.0
AIA,1990,total,10-14,190.0
AIA,1990,total, 15-19,205.0
AIA,1990,total,20-24,256.0
AIA,1990,total,25-29,283.0
AIA,1990,total,30-34,291.0
AIA,1990,total,35-39,251.0
AIA,1990,total,40-44,185.0
AIA,1990,total,45-49,121.0
AIA,1990,total,50-54,86.0
AIA,1990,total,55-59,76.0
AIA,1990,total,60-64,72.0
AIA,1990,total,65-69,40.0
AIA,1990,total,70-74,35.0
AIA,1990,total,75+,20.0
AIA,1995,female,0-4,151.0
AIA,1995,female,5-9,134.0
AIA,1995,female,10-14,119.0
AIA,1995,female, 15-19,123.0
AIA,1995,female,20-24,156.0
AIA,1995,female,25-29,183.0
AIA,1995,female,30-34,210.0
AIA,1995,female,35-39,185.0
AIA,1995,female,40-44,138.0
AIA,1995,female,45-49,90.0
AIA,1995,female,50-54,63.0
AIA,1995,female,55-59,54.0
AIA,1995,female,60-64,50.0
AIA,1995,female,65-69,33.0
AIA,1995,female,70-74,28.0
AIA,1995,female,75+,16.0
AIA,1995,male,0-4,131.0
AIA,1995,male,5-9,115.0
AIA,1995,male,10-14,103.0
AIA,1995,male, 15-19,112.0
AIA,1995,male,20-24,150.0
AIA,1995,male,25-29,175.0
AIA,1995,male,30-34,175.0
AIA,1995,male,35-39,169.0
AIA,1995,male,40-44,140.0
AIA,1995,male,45-49,103.0
AIA,1995,male,50-54,70.0
AIA,1995,male,55-59,52.0
AIA,1995,male,60-64,43.0
AIA,1995,male,65-69,19.0
AIA,1995,male,70-74,17.0
AIA,1995,male,75+,10.0
AIA,1995,total,0-4,282.0
AIA,1995,total,5-9,249.0
AIA,1995,total,10-14,222.0
AIA,1995,total, 15-19,235.0
AIA,1995,total,20-24,306.0
AIA,1995,total,25-29,358.0
AIA,1995,total,30-34,385.0
AIA,1995,total,35-39,354.0
AIA,1995,total,40-44,278.0
AIA,1995,total,45-49,193.0
AIA,1995,total,50-54,133.0
AIA,1995,total,55-59,106.0
AIA,1995,total,60-64,93.0
AIA,1995,total,65-69,52.0
AIA,1995,total,70-74,45.0
AIA,1995,total,75+,26.0
AIA,2000,female,0-4,170.0
AIA,2000,female,5-9,158.0
AIA,2000,female,10-14,138.0
AIA,2000,female, 15-19,141.0
AIA,2000,female,20-24,184.0
AIA,2000,female,25-29,225.0
AIA,2000,female,30-34,260.0
AIA,2000,female,35-39,243.0
AIA,2000,female,40-44,187.0
AIA,2000,female,45-49,127.0
AIA,2000,female,50-54,89.0
AIA,2000,female,55-59,72.0
AIA,2000,female,60-64,64.0
AIA,2000,female,65-69,30.0
AIA,2000,female,70-74,35.0
AIA,2000,female,75+,30.0
AIA,2000,male,0-4,143.0
AIA,2000,male,5-9,132.0
AIA,2000,male,10-14,116.0
AIA,2000,male, 15-19,124.0
AIA,2000,male,20-24,171.0
AIA,2000,male,25-29,207.0
AIA,2000,male,30-34,221.0
AIA,2000,male,35-39,213.0
AIA,2000,male,40-44,183.0
AIA,2000,male,45-49,138.0
AIA,2000,male,50-54,91.0
AIA,2000,male,55-59,64.0
AIA,2000,male,60-64,50.0
AIA,2000,male,65-69,18.0
AIA,2000,male,70-74,21.0
AIA,2000,male,75+,18.0
AIA,2000,total,0-4,313.0
AIA,2000,total,5-9,290.0
AIA,2000,total,10-14,254.0
AIA,2000,total, 15-19,265.0
AIA,2000,total,20-24,355.0
AIA,2000,total,25-29,432.0
AIA,2000,total,30-34,481.0
AIA,2000,total,35-39,456.0
AIA,2000,total,40-44,370.0
AIA,2000,total,45-49,265.0
AIA,2000,total,50-54,180.0
AIA,2000,total,55-59,136.0
AIA,2000,total,60-64,114.0
AIA,2000,total,65-69,48.0
AIA,2000,total,70-74,56.0
AIA,2000,total,75+,48.0
AIA,2005,female,0-4,192.0
AIA,2005,female,5-9,170.0
AIA,2005,female,10-14,148.0
AIA,2005,female, 15-19,154.0
AIA,2005,female,20-24,202.0
AIA,2005,female,25-29,248.0
AIA,2005,female,30-34,298.0
AIA,2005,female,35-39,281.0
AIA,2005,female,40-44,224.0
AIA,2005,female,45-49,161.0
AIA,2005,female,50-54,116.0
AIA,2005,female,55-59,93.0
AIA,2005,female,60-64,79.0
AIA,2005,female,65-69,40.0
AIA,2005,female,70-74,34.0
AIA,2005,female,75+,34.0
AIA,2005,male,0-4,163.0
AIA,2005,male,5-9,145.0
AIA,2005,male,10-14,126.0
AIA,2005,male, 15-19,137.0
AIA,2005,male,20-24,187.0
AIA,2005,male,25-29,229.0
AIA,2005,male,30-34,244.0
AIA,2005,male,35-39,249.0
AIA,2005,male,40-44,222.0
AIA,2005,male,45-49,174.0
AIA,2005,male,50-54,121.0
AIA,2005,male,55-59,84.0
AIA,2005,male,60-64,63.0
AIA,2005,male,65-69,24.0
AIA,2005,male,70-74,21.0
AIA,2005,male,75+,21.0
AIA,2005,total,0-4,355.0
AIA,2005,total,5-9,315.0
AIA,2005,total,10-14,274.0
AIA,2005,total, 15-19,291.0
AIA,2005,total,20-24,389.0
AIA,2005,total,25-29,477.0
AIA,2005,total,30-34,542.0
AIA,2005,total,35-39,530.0
AIA,2005,total,40-44,446.0
AIA,2005,total,45-49,335.0
AIA,2005,total,50-54,237.0
AIA,2005,total,55-59,177.0
AIA,2005,total,60-64,142.0
AIA,2005,total,65-69,64.0
AIA,2005,total,70-74,55.0
AIA,2005,total,75+,55.0
AIA,2010,female,0-4,206.0
AIA,2010,female,5-9,177.0
AIA,2010,female,10-14,153.0
AIA,2010,female, 15-19,161.0
AIA,2010,female,20-24,212.0
AIA,2010,female,25-29,262.0
AIA,2010,female,30-34,320.0
AIA,2010,female,35-39,308.0
AIA,2010,female,40-44,252.0
AIA,2010,female,45-49,185.0
AIA,2010,female,50-54,137.0
AIA,2010,female,55-59,109.0
AIA,2010,female,60-64,91.0
AIA,2010,female,65-69,36.0
AIA,2010,female,70-74,43.0
AIA,2010,female,75+,36.0
AIA,2010,male,0-4,176.0
AIA,2010,male,5-9,152.0
AIA,2010,male,10-14,131.0
AIA,2010,male, 15-19,145.0
AIA,2010,male,20-24,197.0
AIA,2010,male,25-29,243.0
AIA,2010,male,30-34,262.0
AIA,2010,male,35-39,273.0
AIA,2010,male,40-44,248.0
AIA,2010,male,45-49,201.0
AIA,2010,male,50-54,141.0
AIA,2010,male,55-59,99.0
AIA,2010,male,60-64,72.0
AIA,2010,male,65-69,24.0
AIA,2010,male,70-74,27.0
AIA,2010,male,75+,24.0
AIA,2010,total,0-4,382.0
AIA,2010,total,5-9,329.0
AIA,2010,total,10-14,284.0
AIA,2010,total, 15-19,306.0
AIA,2010,total,20-24,409.0
AIA,2010,total,25-29,505.0
AIA,2010,total,30-34,582.0
AIA,2010,total,35-39,581.0
AIA,2010,total,40-44,500.0
AIA,2010,total,45-49,386.0
AIA,2010,total,50-54,278.0
AIA,2010,total,55-59,208.0
AIA,2010,total,60-64,163.0
AIA,2010,total,65-69,60.0
AIA,2010,total,70-74,70.0
AIA,2010,total,75+,60.0
AIA,2015,female,0-4,207.0
AIA,2015,female,5-9,203.0
AIA,2015,female,10-14,177.0
AIA,2015,female, 15-19,168.0
AIA,2015,female,20-24,201.0
AIA,2015,female,25-29,252.0
AIA,2015,female,30-34,294.0
AIA,2015,female,35-39,299.0
AIA,2015,female,40-44,278.0
AIA,2015,female,45-49,229.0
AIA,2015,female,50-54,177.0
AIA,2015,female,55-59,132.0
AIA,2015,female,60-64,102.0
AIA,2015,female,65-69,84.0
AIA,2015,female,70-74,27.0
AIA,2015,female,75+,47.0
AIA,2015,male,0-4,177.0
AIA,2015,male,5-9,172.0
AIA,2015,male,10-14,150.0
AIA,2015,male, 15-19,150.0
AIA,2015,male,20-24,190.0
AIA,2015,male,25-29,236.0
AIA,2015,male,30-34,242.0
AIA,2015,male,35-39,267.0
AIA,2015,male,40-44,276.0
AIA,2015,male,45-49,248.0
AIA,2015,male,50-54,181.0
AIA,2015,male,55-59,119.0
AIA,2015,male,60-64,82.0
AIA,2015,male,65-69,54.0
AIA,2015,male,70-74,19.0
AIA,2015,male,75+,31.0
AIA,2015,total,0-4,384.0
AIA,2015,total,5-9,375.0
AIA,2015,total,10-14,327.0
AIA,2015,total, 15-19,318.0
AIA,2015,total,20-24,391.0
AIA,2015,total,25-29,488.0
AIA,2015,total,30-34,536.0
AIA,2015,total,35-39,566.0
AIA,2015,total,40-44,554.0
AIA,2015,total,45-49,477.0
AIA,2015,total,50-54,358.0
AIA,2015,total,55-59,251.0
AIA,2015,total,60-64,184.0
AIA,2015,total,65-69,138.0
AIA,2015,total,70-74,46.0
AIA,2015,total,75+,78.0
AIA,2020,female,0-4,203.0
AIA,2020,female,5-9,209.0
AIA,2020,female,10-14,198.0
AIA,2020,female, 15-19,187.0
AIA,2020,female,20-24,204.0
AIA,2020,female,25-29,238.0
AIA,2020,female,30-34,288.0
AIA,2020,female,35-39,269.0
AIA,2020,female,40-44,265.0
AIA,2020,female,45-49,249.0
AIA,2020,female,50-54,214.0
AIA,2020,female,55-59,167.0
AIA,2020,female,60-64,121.0
AIA,2020,female,65-69,92.0
AIA,2020,female,70-74,64.0
AIA,2020,female,75+,41.0
AIA,2020,male,0-4,173.0
AIA,2020,male,5-9,171.0
AIA,2020,male,10-14,168.0
AIA,2020,male, 15-19,167.0
AIA,2020,male,20-24,192.0
AIA,2020,male,25-29,224.0
AIA,2020,male,30-34,233.0
AIA,2020,male,35-39,240.0
AIA,2020,male,40-44,264.0
AIA,2020,male,45-49,280.0
AIA,2020,male,50-54,221.0
AIA,2020,male,55-59,151.0
AIA,2020,male,60-64,96.0
AIA,2020,male,65-69,59.0
AIA,2020,male,70-74,41.0
AIA,2020,male,75+,26.0
AIA,2020,total,0-4,376.0
AIA,2020,total,5-9,380.0
AIA,2020,total,10-14,366.0
AIA,2020,total, 15-19,354.0
AIA,2020,total,20-24,396.0
AIA,2020,total,25-29,462.0
AIA,2020,total,30-34,521.0
AIA,2020,total,35-39,509.0
AIA,2020,total,40-44,529.0
AIA,2020,total,45-49,529.0
AIA,2020,total,50-54,435.0
AIA,2020,total,55-59,318.0
AIA,2020,total,60-64,217.0
AIA,2020,total,65-69,151.0
AIA,2020,total,70-74,105.0
AIA,2020,total,75+,67.0
ALB,1990,female,0-4,1466.0
ALB,1990,female,5-9,1526.0
ALB,1990,female,10-14,1833.0
ALB,1990,female, 15-19,2143.0
ALB,1990,female,20-24,2905.0
ALB,1990,female,25-29,3303.0
ALB,1990,female,30-34,4207.0
ALB,1990,female,35-39,4756.0
ALB,1990,female,40-44,4250.0
ALB,1990,female,45-49,3061.0
ALB,1990,female,50-54,1831.0
ALB,1990,female,55-59,1199.0
ALB,1990,female,60-64,914.0
ALB,1990,female,65-69,623.0
ALB,1990,female,70-74,581.0
ALB,1990,female,75+,836.0
ALB,1990,male,0-4,1802.0
ALB,1990,male,5-9,1914.0
ALB,1990,male,10-14,2322.0
ALB,1990,male, 15-19,2675.0
ALB,1990,male,20-24,3524.0
ALB,1990,male,25-29,3654.0
ALB,1990,male,30-34,4057.0
ALB,1990,male,35-39,3818.0
ALB,1990,male,40-44,2532.0
ALB,1990,male,45-49,1416.0
ALB,1990,male,50-54,885.0
ALB,1990,male,55-59,688.0
ALB,1990,male,60-64,463.0
ALB,1990,male,65-69,263.0
ALB,1990,male,70-74,257.0
ALB,1990,male,75+,309.0
ALB,1990,total,0-4,3268.0
ALB,1990,total,5-9,3440.0
ALB,1990,total,10-14,4155.0
ALB,1990,total, 15-19,4818.0
ALB,1990,total,20-24,6429.0
ALB,1990,total,25-29,6957.0
ALB,1990,total,30-34,8264.0
ALB,1990,total,35-39,8574.0
ALB,1990,total,40-44,6782.0
ALB,1990,total,45-49,4477.0
ALB,1990,total,50-54,2716.0
ALB,1990,total,55-59,1887.0
ALB,1990,total,60-64,1377.0
ALB,1990,total,65-69,886.0
ALB,1990,total,70-74,838.0
ALB,1990,total,75+,1145.0
ALB,1995,female,0-4,2622.0
ALB,1995,female,5-9,2580.0
ALB,1995,female,10-14,2541.0
ALB,1995,female, 15-19,2596.0
ALB,1995,female,20-24,2951.0
ALB,1995,female,25-29,3237.0
ALB,1995,female,30-34,3773.0
ALB,1995,female,35-39,4124.0
ALB,1995,female,40-44,3719.0
ALB,1995,female,45-49,2738.0
ALB,1995,female,50-54,1758.0
ALB,1995,female,55-59,1189.0
ALB,1995,female,60-64,942.0
ALB,1995,female,65-69,833.0
ALB,1995,female,70-74,946.0
ALB,1995,female,75+,1521.0
ALB,1995,male,0-4,3174.0
ALB,1995,male,5-9,3188.0
ALB,1995,male,10-14,3173.0
ALB,1995,male, 15-19,3193.0
ALB,1995,male,20-24,3527.0
ALB,1995,male,25-29,3525.0
ALB,1995,male,30-34,3579.0
ALB,1995,male,35-39,3251.0
ALB,1995,male,40-44,2170.0
ALB,1995,male,45-49,1234.0
ALB,1995,male,50-54,831.0
ALB,1995,male,55-59,668.0
ALB,1995,male,60-64,465.0
ALB,1995,male,65-69,342.0
ALB,1995,male,70-74,406.0
ALB,1995,male,75+,558.0
ALB,1995,total,0-4,5796.0
ALB,1995,total,5-9,5768.0
ALB,1995,total,10-14,5714.0
ALB,1995,total, 15-19,5789.0
ALB,1995,total,20-24,6478.0
ALB,1995,total,25-29,6762.0
ALB,1995,total,30-34,7352.0
ALB,1995,total,35-39,7375.0
ALB,1995,total,40-44,5889.0
ALB,1995,total,45-49,3972.0
ALB,1995,total,50-54,2589.0
ALB,1995,total,55-59,1857.0
ALB,1995,total,60-64,1407.0
ALB,1995,total,65-69,1175.0
ALB,1995,total,70-74,1352.0
ALB,1995,total,75+,2079.0
ALB,2000,female,0-4,4759.0
ALB,2000,female,5-9,4543.0
ALB,2000,female,10-14,4073.0
ALB,2000,female, 15-19,4017.0
ALB,2000,female,20-24,3941.0
ALB,2000,female,25-29,3391.0
ALB,2000,female,30-34,3312.0
ALB,2000,female,35-39,2704.0
ALB,2000,female,40-44,1955.0
ALB,2000,female,45-49,1434.0
ALB,2000,female,50-54,1099.0
ALB,2000,female,55-59,856.0
ALB,2000,female,60-64,664.0
ALB,2000,female,65-69,771.0
ALB,2000,female,70-74,1058.0
ALB,2000,female,75+,2128.0
ALB,2000,male,0-4,3883.0
ALB,2000,male,5-9,3841.0
ALB,2000,male,10-14,3371.0
ALB,2000,male, 15-19,2824.0
ALB,2000,male,20-24,2520.0
ALB,2000,male,25-29,3070.0
ALB,2000,male,30-34,2906.0
ALB,2000,male,35-39,3207.0
ALB,2000,male,40-44,2839.0
ALB,2000,male,45-49,1912.0
ALB,2000,male,50-54,1315.0
ALB,2000,male,55-59,946.0
ALB,2000,male,60-64,762.0
ALB,2000,male,65-69,722.0
ALB,2000,male,70-74,871.0
ALB,2000,male,75+,1001.0
ALB,2000,total,0-4,8642.0
ALB,2000,total,5-9,8384.0
ALB,2000,total,10-14,7444.0
ALB,2000,total, 15-19,6841.0
ALB,2000,total,20-24,6461.0
ALB,2000,total,25-29,6461.0
ALB,2000,total,30-34,6218.0
ALB,2000,total,35-39,5911.0
ALB,2000,total,40-44,4794.0
ALB,2000,total,45-49,3346.0
ALB,2000,total,50-54,2414.0
ALB,2000,total,55-59,1802.0
ALB,2000,total,60-64,1426.0
ALB,2000,total,65-69,1493.0
ALB,2000,total,70-74,1929.0
ALB,2000,total,75+,3129.0
ALB,2005,female,0-4,4698.0
ALB,2005,female,5-9,4419.0
ALB,2005,female,10-14,3695.0
ALB,2005,female, 15-19,3097.0
ALB,2005,female,20-24,3140.0
ALB,2005,female,25-29,1996.0
ALB,2005,female,30-34,1872.0
ALB,2005,female,35-39,1383.0
ALB,2005,female,40-44,1031.0
ALB,2005,female,45-49,805.0
ALB,2005,female,50-54,720.0
ALB,2005,female,55-59,591.0
ALB,2005,female,60-64,483.0
ALB,2005,female,65-69,687.0
ALB,2005,female,70-74,1018.0
ALB,2005,female,75+,2111.0
ALB,2005,male,0-4,4698.0
ALB,2005,male,5-9,4565.0
ALB,2005,male,10-14,3743.0
ALB,2005,male, 15-19,2713.0
ALB,2005,male,20-24,2532.0
ALB,2005,male,25-29,2194.0
ALB,2005,male,30-34,2001.0
ALB,2005,male,35-39,1948.0
ALB,2005,male,40-44,1755.0
ALB,2005,male,45-49,1265.0
ALB,2005,male,50-54,1024.0
ALB,2005,male,55-59,780.0
ALB,2005,male,60-64,658.0
ALB,2005,male,65-69,779.0
ALB,2005,male,70-74,1027.0
ALB,2005,male,75+,1311.0
ALB,2005,total,0-4,9396.0
ALB,2005,total,5-9,8984.0
ALB,2005,total,10-14,7438.0
ALB,2005,total, 15-19,5810.0
ALB,2005,total,20-24,5672.0
ALB,2005,total,25-29,4190.0
ALB,2005,total,30-34,3873.0
ALB,2005,total,35-39,3331.0
ALB,2005,total,40-44,2786.0
ALB,2005,total,45-49,2070.0
ALB,2005,total,50-54,1744.0
ALB,2005,total,55-59,1371.0
ALB,2005,total,60-64,1141.0
ALB,2005,total,65-69,1466.0
ALB,2005,total,70-74,2045.0
ALB,2005,total,75+,3422.0
ALB,2010,female,0-4,4612.0
ALB,2010,female,5-9,4298.0
ALB,2010,female,10-14,3424.0
ALB,2010,female, 15-19,2496.0
ALB,2010,female,20-24,2613.0
ALB,2010,female,25-29,1112.0
ALB,2010,female,30-34,963.0
ALB,2010,female,35-39,551.0
ALB,2010,female,40-44,449.0
ALB,2010,female,45-49,408.0
ALB,2010,female,50-54,480.0
ALB,2010,female,55-59,421.0
ALB,2010,female,60-64,365.0
ALB,2010,female,65-69,629.0
ALB,2010,female,70-74,983.0
ALB,2010,female,75+,2079.0
ALB,2010,male,0-4,4776.0
ALB,2010,male,5-9,4595.0
ALB,2010,male,10-14,3591.0
ALB,2010,male, 15-19,2270.0
ALB,2010,male,20-24,2191.0
ALB,2010,male,25-29,1265.0
ALB,2010,male,30-34,1064.0
ALB,2010,male,35-39,801.0
ALB,2010,male,40-44,785.0
ALB,2010,male,45-49,659.0
ALB,2010,male,50-54,701.0
ALB,2010,male,55-59,573.0
ALB,2010,male,60-64,513.0
ALB,2010,male,65-69,736.0
ALB,2010,male,70-74,1026.0
ALB,2010,male,75+,1355.0
ALB,2010,total,0-4,9388.0
ALB,2010,total,5-9,8893.0
ALB,2010,total,10-14,7015.0
ALB,2010,total, 15-19,4766.0
ALB,2010,total,20-24,4804.0
ALB,2010,total,25-29,2377.0
ALB,2010,total,30-34,2027.0
ALB,2010,total,35-39,1352.0
ALB,2010,total,40-44,1234.0
ALB,2010,total,45-49,1067.0
ALB,2010,total,50-54,1181.0
ALB,2010,total,55-59,994.0
ALB,2010,total,60-64,878.0
ALB,2010,total,65-69,1365.0
ALB,2010,total,70-74,2009.0
ALB,2010,total,75+,3434.0
ALB,2015,female,0-4,4578.0
ALB,2015,female,5-9,3368.0
ALB,2015,female,10-14,3188.0
ALB,2015,female, 15-19,2786.0
ALB,2015,female,20-24,2311.0
ALB,2015,female,25-29,2157.0
