Country,Year,Type,Category,Displacements,latitude,longitude,event_start,event_end,disp_start,disp_end
SOM,2020,Disaster,Flood,41000,2.46513,45.19062,2020-07-01,2020-09-30,2020-09-01,2020-09-30
CAF,2020,Conflict,Conflict,1866,7.303983,18.291092,2020-01-01,2020-12-31,2020-09-01,2020-09-30
CAF,2020,Conflict,Conflict,535,5.04213,21.210934,2020-01-01,2020-12-31,2020-09-01,2020-09-30
NER,2020,Conflict,Conflict,3216,15.52953,13.115397,2020-01-01,2020-12-31,2020-09-01,2020-09-30
CAF,2020,Conflict,Conflict,3497,4.994105,19.976696,2020-01-01,2020-12-31,2020-09-01,2020-09-30
GHA,2020,Disaster,Flood,1245,9.005175028338428,-1.4750974439084532,2020-09-01,2020-09-18,2020-09-01,2020-09-24
GHA,2020,Disaster,Flood,546,10.724667,-0.818949,2020-09-01,2020-09-21,2020-09-01,2020-09-20
SSD,2020,Disaster,Flood,9652,5.346478,30.322191,2020-09-01,2020-09-17,2020-09-01,2020-09-17
YEM,2020,Conflict,Conflict,18168,15.332882,45.452282,2020-01-01,2020-12-31,2020-09-01,2020-09-15
CAF,2020,Conflict,Conflict,2500,6.4534105,16.5118285,2020-01-01,2020-12-31,2020-09-01,2020-09-15
COL,2020,Conflict,Conflict,136,5.667304,-77.078957,2020-01-01,2020-12-31,2020-09-01,2020-09-15
IND,2020,Disaster,Mass Movement,33,26.348036,86.227272,2020-09-01,2020-09-08,2020-09-01,2020-09-08
SDN,2020,Disaster,Flood,2063,14.49229,29.409918,2020-09-01,2020-09-08,2020-09-01,2020-09-08
CMR,2020,Disaster,Flood,7350,11.508615,14.867281,2020-09-01,2020-09-07,2020-09-01,2020-09-07
NGA,2020,Disaster,Flood,3764,12.653445,13.685671,2020-09-01,2020-09-06,2020-09-01,2020-09-06
ETH,2020,Disaster,Flood,20000,8.86902,39.91721,2020-07-01,2020-09-30,2020-09-01,2020-09-06
NGA,2020,Disaster,Flood,215833,11.98473,9.620611,2020-08-15,2020-09-06,2020-09-01,2020-09-06
NGA,2020,Disaster,Flood,22447,11.9710395,8.1843855,2020-08-15,2020-09-06,2020-09-01,2020-09-06
MOZ,2020,Conflict,Conflict,2,-10.775809,40.467327,2020-01-01,2020-12-31,2020-09-01,2020-09-03
IDN,2020,Disaster,Flood,29,3.162506,99.559776,2020-09-01,2020-09-01,2020-09-01,2020-09-03
LKA,2020,Disaster,Storm,633,7.878,80.703827,2020-09-01,2020-09-01,2020-09-01,2020-09-03
MLI,2020,Disaster,Flood,1152,14.01375,-5.50554,2020-09-01,2020-09-03,2020-09-01,2020-09-03
BLZ,2020,Disaster,Storm,4085,17.182306,-88.245201,2020-09-01,2020-09-05,2020-09-01,2020-09-03
GIN,2020,Disaster,Flood,371,10.622108,-8.694952,2020-09-01,2020-09-03,2020-09-01,2020-09-03
LKA,2020,Disaster,Storm,200,8.977244,79.91378,2020-09-01,2020-09-01,2020-09-01,2020-09-02
ETH,2020,Disaster,Flood,2,10.650953,40.3934575,2020-07-01,2020-09-30,2020-09-01,2020-09-02
COL,2020,Conflict,Conflict,148,1.7415625000000001,-77.485161,2020-01-01,2020-12-31,2020-09-01,2020-09-02
MMR,2020,Conflict,Conflict,1000,20.902473,92.963699,2020-08-31,2020-08-31,2020-09-01,2020-09-01
CHL,2020,Disaster,Earthquake,2,-28.290371,-70.97477,2020-09-01,2020-09-01,2020-09-01,2020-09-01
IDN,2020,Disaster,Flood,221,1.1215,97.618103,2020-09-01,2020-09-01,2020-09-01,2020-09-01
PER,2020,Disaster,Storm,3,-7.056048,-76.075745,2020-09-01,2020-09-01,2020-09-01,2020-09-01
MMR,2020,Conflict,Conflict,200,22.92765,97.82711,2020-09-01,2020-09-01,2020-09-01,2020-09-01
AFG,2020,Conflict,Conflict,11060,36.9361365,68.8243865,2020-08-16,2020-08-25,2020-08-31,2020-09-06
NGA,2020,Conflict,Conflict,190,13.220368,6.380921,2020-01-01,2020-12-31,2020-08-31,2020-09-06
NGA,2020,Conflict,Conflict,84,11.884537,7.435445,2020-01-01,2020-12-31,2020-08-31,2020-09-06
AFG,2020,Conflict,Conflict,3500,36.6129705,69.7875825,2020-01-01,2020-12-31,2020-08-31,2020-09-06
AFG,2020,Conflict,Conflict,2000,31.3152185,65.346527,2020-01-01,2020-12-31,2020-08-31,2020-09-06
NGA,2020,Disaster,Flood,2083,12.094373,6.027269333333333,2020-08-31,2020-09-06,2020-08-31,2020-09-06
NGA,2020,Disaster,Flood,11839,10.490903333333334,7.389600333333333,2020-08-31,2020-09-06,2020-08-31,2020-09-06
NGA,2020,Disaster,Flood,258,8.584296,9.832994,2020-08-31,2020-09-06,2020-08-31,2020-09-06
NGA,2020,Disaster,Flood,474,12.8690595,7.73411,2020-08-31,2020-09-06,2020-08-31,2020-09-06
AFG,2020,Conflict,Conflict,4200,34.190052,71.041458,2020-01-01,2020-12-31,2020-08-31,2020-09-06
NGA,2020,Conflict,Conflict,56,10.879965,8.676159,2020-01-01,2020-12-31,2020-08-31,2020-09-06
PAK,2020,Disaster,Flood,181,34.08144,72.444153,2020-06-15,2020-09-30,2020-08-31,2020-09-03
USA,2020,Disaster,Wildfire,65,46.596451,-120.553177,2020-08-31,2020-09-02,2020-08-31,2020-09-02
COL,2020,Conflict,Conflict,150,1.733992,-77.461472,2020-01-01,2020-12-31,2020-08-31,2020-09-02
HTI,2020,Conflict,Conflict,200,18.485369,-72.375458,2020-01-01,2020-12-31,2020-08-31,2020-09-01
BEN,2020,Disaster,Flood,20,11.290468,3.047091,2020-08-31,2020-09-01,2020-08-31,2020-09-01
LKA,2020,Disaster,Storm,17,8.759352,80.500076,2020-08-31,2020-08-31,2020-08-31,2020-09-01
COL,2020,Disaster,Mass Movement,111,4.492305,-74.14325,2020-08-31,2020-09-01,2020-08-31,2020-09-01
BDI,2020,Disaster,Flood,127,-3.144612,30.590122,2020-08-31,2020-08-31,2020-08-31,2020-08-31
MWI,2020,Conflict,Conflict,103,-11.60851,34.041462,2020-01-01,2020-12-31,2020-08-31,2020-08-31
PSE,2020,Conflict,Conflict,10,31.84956532831343,35.24276733398438,2020-01-01,2020-12-31,2020-08-31,2020-08-31
PSE,2020,Conflict,Conflict,1,31.73361790346914,35.25970456190408,2020-01-01,2020-12-31,2020-08-31,2020-08-31
TCD,2020,Conflict,Conflict,1009,13.528524,14.045025,2020-01-01,2020-12-31,2020-08-31,2020-08-31
MRT,2020,Disaster,Flood,700,19.309259,-7.053331,2020-08-01,2020-08-31,2020-08-30,2020-09-14
YEM,2020,Conflict,Conflict,168,13.8943,44.782516,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,36,12.685603,44.82766,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,4980,16.596195,45.598885,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,522,14.553965,46.755966,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,84,13.215777,43.601608,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,18,14.325942,45.215958,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,18,13.583454,46.215672,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,2202,15.332882,45.452282,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,276,16.429569,48.616692,2020-01-01,2020-12-31,2020-08-30,2020-09-05
YEM,2020,Conflict,Conflict,594,14.637513,43.084629,2020-01-01,2020-12-31,2020-08-30,2020-09-05
CRI,2020,Disaster,Flood,745,10.430455,-85.366295,2020-08-30,2020-09-01,2020-08-30,2020-09-01
IND,2020,Disaster,Mass Movement,259,25.096251,88.117744,2020-08-30,2020-08-30,2020-08-30,2020-08-31
MWI,2020,Conflict,Conflict,103,-11.60851,34.041462,2020-01-01,2020-12-31,2020-08-30,2020-08-30
ITA,2020,Disaster,Flood,320,46.294434,11.272683,2020-08-30,2020-08-30,2020-08-30,2020-08-30
PER,2020,Disaster,Storm,3,-6.514198,-76.741844,2020-08-30,2020-08-30,2020-08-30,2020-08-30
PER,2020,Disaster,Storm,38,-6.920214,-76.330383,2020-08-30,2020-08-30,2020-08-30,2020-08-30
